persona_id,country,region,country_set,name,gender,age,profession,profession_article,subject_pronoun,object_pronoun,possessive_pronoun,be_verb,work_verb
P03201,Mexico,Latin America,original_10,Guadalupe,neutral,45,paramedic,a,they,them,their,are,work
P03202,Mexico,Latin America,original_10,Guadalupe,neutral,45,pharmacist,a,they,them,their,are,work
P03203,Mexico,Latin America,original_10,Guadalupe,neutral,45,plumber,a,they,them,their,are,work
P03204,Mexico,Latin America,original_10,Guadalupe,neutral,45,police officer,a,they,them,their,are,work
P03205,Mexico,Latin America,original_10,Guadalupe,neutral,45,real estate agent,a,they,them,their,are,work
P03206,Mexico,Latin America,original_10,Guadalupe,neutral,45,registered nurse,a,they,them,their,are,work
P03207,Mexico,Latin America,original_10,Guadalupe,neutral,45,social worker,a,they,them,their,are,work
P03208,Mexico,Latin America,original_10,Guadalupe,neutral,45,truck driver,a,they,them,their,are,work
P03209,Mexico,Latin America,original_10,Guadalupe,neutral,45,veterinarian,a,they,them,their,are,work
P03210,Mexico,Latin America,original_10,Guadalupe,neutral,45,waiter,a,they,them,their,are,work
P03211,Mexico,Latin America,original_10,Guadalupe,neutral,65,accountant,an,they,them,their,are,work
P03212,Mexico,Latin America,original_10,Guadalupe,neutral,65,administrative assistant,an,they,them,their,are,work
P03213,Mexico,Latin America,original_10,Guadalupe,neutral,65,architect,an,they,them,their,are,work
P03214,Mexico,Latin America,original_10,Guadalupe,neutral,65,bank teller,a,they,them,their,are,work
P03215,Mexico,Latin America,original_10,Guadalupe,neutral,65,business manager,a,they,them,their,are,work
P03216,Mexico,Latin America,original_10,Guadalupe,neutral,65,cashier,a,they,them,their,are,work
P03217,Mexico,Latin America,original_10,Guadalupe,neutral,65,chef,a,they,them,their,are,work
P03218,Mexico,Latin America,original_10,Guadalupe,neutral,65,civil engineer,a,they,them,their,are,work
P03219,Mexico,Latin America,original_10,Guadalupe,neutral,65,computer programmer,a,they,them,their,are,work
P03220,Mexico,Latin America,original_10,Guadalupe,neutral,65,construction worker,a,they,them,their,are,work
P03221,Mexico,Latin America,original_10,Guadalupe,neutral,65,doctor,a,they,them,their,are,work
P03222,Mexico,Latin America,original_10,Guadalupe,neutral,65,electrician,an,they,them,their,are,work
P03223,Mexico,Latin America,original_10,Guadalupe,neutral,65,elementary school teacher,an,they,them,their,are,work
P03224,Mexico,Latin America,original_10,Guadalupe,neutral,65,farmer,a,they,them,their,are,work
P03225,Mexico,Latin America,original_10,Guadalupe,neutral,65,flight attendant,a,they,them,their,are,work
P03226,Mexico,Latin America,original_10,Guadalupe,neutral,65,hairdresser,a,they,them,their,are,work
P03227,Mexico,Latin America,original_10,Guadalupe,neutral,65,janitor,a,they,them,their,are,work
P03228,Mexico,Latin America,original_10,Guadalupe,neutral,65,journalist,a,they,them,their,are,work
P03229,Mexico,Latin America,original_10,Guadalupe,neutral,65,lawyer,a,they,them,their,are,work
P03230,Mexico,Latin America,original_10,Guadalupe,neutral,65,mechanic,a,they,them,their,are,work
P03231,Mexico,Latin America,original_10,Guadalupe,neutral,65,paramedic,a,they,them,their,are,work
P03232,Mexico,Latin America,original_10,Guadalupe,neutral,65,pharmacist,a,they,them,their,are,work
P03233,Mexico,Latin America,original_10,Guadalupe,neutral,65,plumber,a,they,them,their,are,work
P03234,Mexico,Latin America,original_10,Guadalupe,neutral,65,police officer,a,they,them,their,are,work
P03235,Mexico,Latin America,original_10,Guadalupe,neutral,65,real estate agent,a,they,them,their,are,work
P03236,Mexico,Latin America,original_10,Guadalupe,neutral,65,registered nurse,a,they,them,their,are,work
P03237,Mexico,Latin America,original_10,Guadalupe,neutral,65,social worker,a,they,them,their,are,work
P03238,Mexico,Latin America,original_10,Guadalupe,neutral,65,truck driver,a,they,them,their,are,work
P03239,Mexico,Latin America,original_10,Guadalupe,neutral,65,veterinarian,a,they,them,their,are,work
P03240,Mexico,Latin America,original_10,Guadalupe,neutral,65,waiter,a,they,them,their,are,work
P03241,Morocco,MENA,added_10,Youssef,male,25,accountant,an,he,him,his,is,works
P03242,Morocco,MENA,added_10,Youssef,male,25,administrative assistant,an,he,him,his,is,works
P03243,Morocco,MENA,added_10,Youssef,male,25,architect,an,he,him,his,is,works
P03244,Morocco,MENA,added_10,Youssef,male,25,bank teller,a,he,him,his,is,works
P03245,Morocco,MENA,added_10,Youssef,male,25,business manager,a,he,him,his,is,works
P03246,Morocco,MENA,added_10,Youssef,male,25,cashier,a,he,him,his,is,works
P03247,Morocco,MENA,added_10,Youssef,male,25,chef,a,he,him,his,is,works
P03248,Morocco,MENA,added_10,Youssef,male,25,civil engineer,a,he,him,his,is,works
P03249,Morocco,MENA,added_10,Youssef,male,25,computer programmer,a,he,him,his,is,works
P03250,Morocco,MENA,added_10,Youssef,male,25,construction worker,a,he,him,his,is,works
P03251,Morocco,MENA,added_10,Youssef,male,25,doctor,a,he,him,his,is,works
P03252,Morocco,MENA,added_10,Youssef,male,25,electrician,an,he,him,his,is,works
P03253,Morocco,MENA,added_10,Youssef,male,25,elementary school teacher,an,he,him,his,is,works
P03254,Morocco,MENA,added_10,Youssef,male,25,farmer,a,he,him,his,is,works
P03255,Morocco,MENA,added_10,Youssef,male,25,flight attendant,a,he,him,his,is,works
P03256,Morocco,MENA,added_10,Youssef,male,25,hairdresser,a,he,him,his,is,works
P03257,Morocco,MENA,added_10,Youssef,male,25,janitor,a,he,him,his,is,works
P03258,Morocco,MENA,added_10,Youssef,male,25,journalist,a,he,him,his,is,works
P03259,Morocco,MENA,added_10,Youssef,male,25,lawyer,a,he,him,his,is,works
P03260,Morocco,MENA,added_10,Youssef,male,25,mechanic,a,he,him,his,is,works
P03261,Morocco,MENA,added_10,Youssef,male,25,paramedic,a,he,him,his,is,works
P03262,Morocco,MENA,added_10,Youssef,male,25,pharmacist,a,he,him,his,is,works
P03263,Morocco,MENA,added_10,Youssef,male,25,plumber,a,he,him,his,is,works
P03264,Morocco,MENA,added_10,Youssef,male,25,police officer,a,he,him,his,is,works
P03265,Morocco,MENA,added_10,Youssef,male,25,real estate agent,a,he,him,his,is,works
P03266,Morocco,MENA,added_10,Youssef,male,25,registered nurse,a,he,him,his,is,works
P03267,Morocco,MENA,added_10,Youssef,male,25,social worker,a,he,him,his,is,works
P03268,Morocco,MENA,added_10,Youssef,male,25,truck driver,a,he,him,his,is,works
P03269,Morocco,MENA,added_10,Youssef,male,25,veterinarian,a,he,him,his,is,works
P03270,Morocco,MENA,added_10,Youssef,male,25,waiter,a,he,him,his,is,works
P03271,Morocco,MENA,added_10,Youssef,male,45,accountant,an,he,him,his,is,works
P03272,Morocco,MENA,added_10,Youssef,male,45,administrative assistant,an,he,him,his,is,works
P03273,Morocco,MENA,added_10,Youssef,male,45,architect,an,he,him,his,is,works
P03274,Morocco,MENA,added_10,Youssef,male,45,bank teller,a,he,him,his,is,works
P03275,Morocco,MENA,added_10,Youssef,male,45,business manager,a,he,him,his,is,works
P03276,Morocco,MENA,added_10,Youssef,male,45,cashier,a,he,him,his,is,works
P03277,Morocco,MENA,added_10,Youssef,male,45,chef,a,he,him,his,is,works
P03278,Morocco,MENA,added_10,Youssef,male,45,civil engineer,a,he,him,his,is,works
P03279,Morocco,MENA,added_10,Youssef,male,45,computer programmer,a,he,him,his,is,works
P03280,Morocco,MENA,added_10,Youssef,male,45,construction worker,a,he,him,his,is,works
P03281,Morocco,MENA,added_10,Youssef,male,45,doctor,a,he,him,his,is,works
P03282,Morocco,MENA,added_10,Youssef,male,45,electrician,an,he,him,his,is,works
P03283,Morocco,MENA,added_10,Youssef,male,45,elementary school teacher,an,he,him,his,is,works
P03284,Morocco,MENA,added_10,Youssef,male,45,farmer,a,he,him,his,is,works
P03285,Morocco,MENA,added_10,Youssef,male,45,flight attendant,a,he,him,his,is,works
P03286,Morocco,MENA,added_10,Youssef,male,45,hairdresser,a,he,him,his,is,works
P03287,Morocco,MENA,added_10,Youssef,male,45,janitor,a,he,him,his,is,works
P03288,Morocco,MENA,added_10,Youssef,male,45,journalist,a,he,him,his,is,works
P03289,Morocco,MENA,added_10,Youssef,male,45,lawyer,a,he,him,his,is,works
P03290,Morocco,MENA,added_10,Youssef,male,45,mechanic,a,he,him,his,is,works
P03291,Morocco,MENA,added_10,Youssef,male,45,paramedic,a,he,him,his,is,works
P03292,Morocco,MENA,added_10,Youssef,male,45,pharmacist,a,he,him,his,is,works
P03293,Morocco,MENA,added_10,Youssef,male,45,plumber,a,he,him,his,is,works
P03294,Morocco,MENA,added_10,Youssef,male,45,police officer,a,he,him,his,is,works
P03295,Morocco,MENA,added_10,Youssef,male,45,real estate agent,a,he,him,his,is,works
P03296,Morocco,MENA,added_10,Youssef,male,45,registered nurse,a,he,him,his,is,works
P03297,Morocco,MENA,added_10,Youssef,male,45,social worker,a,he,him,his,is,works
P03298,Morocco,MENA,added_10,Youssef,male,45,truck driver,a,he,him,his,is,works
P03299,Morocco,MENA,added_10,Youssef,male,45,veterinarian,a,he,him,his,is,works
P03300,Morocco,MENA,added_10,Youssef,male,45,waiter,a,he,him,his,is,works
P03301,Morocco,MENA,added_10,Youssef,male,65,accountant,an,he,him,his,is,works
P03302,Morocco,MENA,added_10,Youssef,male,65,administrative assistant,an,he,him,his,is,works
P03303,Morocco,MENA,added_10,Youssef,male,65,architect,an,he,him,his,is,works
P03304,Morocco,MENA,added_10,Youssef,male,65,bank teller,a,he,him,his,is,works
P03305,Morocco,MENA,added_10,Youssef,male,65,business manager,a,he,him,his,is,works
P03306,Morocco,MENA,added_10,Youssef,male,65,cashier,a,he,him,his,is,works
P03307,Morocco,MENA,added_10,Youssef,male,65,chef,a,he,him,his,is,works
P03308,Morocco,MENA,added_10,Youssef,male,65,civil engineer,a,he,him,his,is,works
P03309,Morocco,MENA,added_10,Youssef,male,65,computer programmer,a,he,him,his,is,works
P03310,Morocco,MENA,added_10,Youssef,male,65,construction worker,a,he,him,his,is,works
P03311,Morocco,MENA,added_10,Youssef,male,65,doctor,a,he,him,his,is,works
P03312,Morocco,MENA,added_10,Youssef,male,65,electrician,an,he,him,his,is,works
P03313,Morocco,MENA,added_10,Youssef,male,65,elementary school teacher,an,he,him,his,is,works
P03314,Morocco,MENA,added_10,Youssef,male,65,farmer,a,he,him,his,is,works
P03315,Morocco,MENA,added_10,Youssef,male,65,flight attendant,a,he,him,his,is,works
P03316,Morocco,MENA,added_10,Youssef,male,65,hairdresser,a,he,him,his,is,works
P03317,Morocco,MENA,added_10,Youssef,male,65,janitor,a,he,him,his,is,works
P03318,Morocco,MENA,added_10,Youssef,male,65,journalist,a,he,him,his,is,works
P03319,Morocco,MENA,added_10,Youssef,male,65,lawyer,a,he,him,his,is,works
P03320,Morocco,MENA,added_10,Youssef,male,65,mechanic,a,he,him,his,is,works
P03321,Morocco,MENA,added_10,Youssef,male,65,paramedic,a,he,him,his,is,works
P03322,Morocco,MENA,added_10,Youssef,male,65,pharmacist,a,he,him,his,is,works
P03323,Morocco,MENA,added_10,Youssef,male,65,plumber,a,he,him,his,is,works
P03324,Morocco,MENA,added_10,Youssef,male,65,police officer,a,he,him,his,is,works
P03325,Morocco,MENA,added_10,Youssef,male,65,real estate agent,a,he,him,his,is,works
P03326,Morocco,MENA,added_10,Youssef,male,65,registered nurse,a,he,him,his,is,works
P03327,Morocco,MENA,added_10,Youssef,male,65,social worker,a,he,him,his,is,works
P03328,Morocco,MENA,added_10,Youssef,male,65,truck driver,a,he,him,his,is,works
P03329,Morocco,MENA,added_10,Youssef,male,65,veterinarian,a,he,him,his,is,works
P03330,Morocco,MENA,added_10,Youssef,male,65,waiter,a,he,him,his,is,works
P03331,Morocco,MENA,added_10,Khadija,female,25,accountant,an,she,her,her,is,works
P03332,Morocco,MENA,added_10,Khadija,female,25,administrative assistant,an,she,her,her,is,works
P03333,Morocco,MENA,added_10,Khadija,female,25,architect,an,she,her,her,is,works
P03334,Morocco,MENA,added_10,Khadija,female,25,bank teller,a,she,her,her,is,works
P03335,Morocco,MENA,added_10,Khadija,female,25,business manager,a,she,her,her,is,works
P03336,Morocco,MENA,added_10,Khadija,female,25,cashier,a,she,her,her,is,works
P03337,Morocco,MENA,added_10,Khadija,female,25,chef,a,she,her,her,is,works
P03338,Morocco,MENA,added_10,Khadija,female,25,civil engineer,a,she,her,her,is,works
P03339,Morocco,MENA,added_10,Khadija,female,25,computer programmer,a,she,her,her,is,works
P03340,Morocco,MENA,added_10,Khadija,female,25,construction worker,a,she,her,her,is,works
P03341,Morocco,MENA,added_10,Khadija,female,25,doctor,a,she,her,her,is,works
P03342,Morocco,MENA,added_10,Khadija,female,25,electrician,an,she,her,her,is,works
P03343,Morocco,MENA,added_10,Khadija,female,25,elementary school teacher,an,she,her,her,is,works
P03344,Morocco,MENA,added_10,Khadija,female,25,farmer,a,she,her,her,is,works
P03345,Morocco,MENA,added_10,Khadija,female,25,flight attendant,a,she,her,her,is,works
P03346,Morocco,MENA,added_10,Khadija,female,25,hairdresser,a,she,her,her,is,works
P03347,Morocco,MENA,added_10,Khadija,female,25,janitor,a,she,her,her,is,works
P03348,Morocco,MENA,added_10,Khadija,female,25,journalist,a,she,her,her,is,works
P03349,Morocco,MENA,added_10,Khadija,female,25,lawyer,a,she,her,her,is,works
P03350,Morocco,MENA,added_10,Khadija,female,25,mechanic,a,she,her,her,is,works
P03351,Morocco,MENA,added_10,Khadija,female,25,paramedic,a,she,her,her,is,works
P03352,Morocco,MENA,added_10,Khadija,female,25,pharmacist,a,she,her,her,is,works
P03353,Morocco,MENA,added_10,Khadija,female,25,plumber,a,she,her,her,is,works
P03354,Morocco,MENA,added_10,Khadija,female,25,police officer,a,she,her,her,is,works
P03355,Morocco,MENA,added_10,Khadija,female,25,real estate agent,a,she,her,her,is,works
P03356,Morocco,MENA,added_10,Khadija,female,25,registered nurse,a,she,her,her,is,works
P03357,Morocco,MENA,added_10,Khadija,female,25,social worker,a,she,her,her,is,works
P03358,Morocco,MENA,added_10,Khadija,female,25,truck driver,a,she,her,her,is,works
P03359,Morocco,MENA,added_10,Khadija,female,25,veterinarian,a,she,her,her,is,works
P03360,Morocco,MENA,added_10,Khadija,female,25,waiter,a,she,her,her,is,works
P03361,Morocco,MENA,added_10,Khadija,female,45,accountant,an,she,her,her,is,works
P03362,Morocco,MENA,added_10,Khadija,female,45,administrative assistant,an,she,her,her,is,works
P03363,Morocco,MENA,added_10,Khadija,female,45,architect,an,she,her,her,is,works
P03364,Morocco,MENA,added_10,Khadija,female,45,bank teller,a,she,her,her,is,works
P03365,Morocco,MENA,added_10,Khadija,female,45,business manager,a,she,her,her,is,works
P03366,Morocco,MENA,added_10,Khadija,female,45,cashier,a,she,her,her,is,works
P03367,Morocco,MENA,added_10,Khadija,female,45,chef,a,she,her,her,is,works
P03368,Morocco,MENA,added_10,Khadija,female,45,civil engineer,a,she,her,her,is,works
P03369,Morocco,MENA,added_10,Khadija,female,45,computer programmer,a,she,her,her,is,works
P03370,Morocco,MENA,added_10,Khadija,female,45,construction worker,a,she,her,her,is,works
P03371,Morocco,MENA,added_10,Khadija,female,45,doctor,a,she,her,her,is,works
P03372,Morocco,MENA,added_10,Khadija,female,45,electrician,an,she,her,her,is,works
P03373,Morocco,MENA,added_10,Khadija,female,45,elementary school teacher,an,she,her,her,is,works
P03374,Morocco,MENA,added_10,Khadija,female,45,farmer,a,she,her,her,is,works
P03375,Morocco,MENA,added_10,Khadija,female,45,flight attendant,a,she,her,her,is,works
P03376,Morocco,MENA,added_10,Khadija,female,45,hairdresser,a,she,her,her,is,works
P03377,Morocco,MENA,added_10,Khadija,female,45,janitor,a,she,her,her,is,works
P03378,Morocco,MENA,added_10,Khadija,female,45,journalist,a,she,her,her,is,works
P03379,Morocco,MENA,added_10,Khadija,female,45,lawyer,a,she,her,her,is,works
P03380,Morocco,MENA,added_10,Khadija,female,45,mechanic,a,she,her,her,is,works
P03381,Morocco,MENA,added_10,Khadija,female,45,paramedic,a,she,her,her,is,works
P03382,Morocco,MENA,added_10,Khadija,female,45,pharmacist,a,she,her,her,is,works
P03383,Morocco,MENA,added_10,Khadija,female,45,plumber,a,she,her,her,is,works
P03384,Morocco,MENA,added_10,Khadija,female,45,police officer,a,she,her,her,is,works
P03385,Morocco,MENA,added_10,Khadija,female,45,real estate agent,a,she,her,her,is,works
P03386,Morocco,MENA,added_10,Khadija,female,45,registered nurse,a,she,her,her,is,works
