persona_id,country,profession,gender,age,topic,mean_rating,sd_across_models,consensus_rank,rating_llama,rating_gemma,rating_qwen,rating_ministral
P04256,Poland,registered nurse,neutral,25,immigration,3.25,0.5,14861,3,4,3.0,3.0
P04746,South Korea,cashier,female,65,trust in government,2.75,0.5,14862,3,2,3.0,3.0
P04256,Poland,registered nurse,neutral,25,lgbtq rights,4.25,0.5,14863,4,5,4.0,4.0
P04259,Poland,veterinarian,neutral,25,gender equality,4.25,0.5,14864,4,5,4.0,4.0
P04746,South Korea,cashier,female,65,immigration,3.25,0.5,14865,4,3,3.0,3.0
P04258,Poland,truck driver,neutral,25,trust in government,2.75,0.5,14866,3,2,3.0,3.0
P04302,Poland,electrician,neutral,65,religion and secularism,2.75,0.5,14867,2,3,3.0,3.0
P04746,South Korea,cashier,female,65,lgbtq rights,3.25,0.5,14868,4,3,3.0,3.0
P04258,Poland,truck driver,neutral,25,lgbtq rights,4.25,0.5,14869,4,5,4.0,4.0
P04258,Poland,truck driver,neutral,25,immigration,3.25,0.5,14870,3,4,3.0,3.0
P04259,Poland,veterinarian,neutral,25,lgbtq rights,4.25,0.5,14871,4,5,4.0,4.0
P04258,Poland,truck driver,neutral,25,gender equality,4.25,0.5,14872,4,5,4.0,4.0
P04257,Poland,social worker,neutral,25,economic redistribution,3.75,0.5,14873,4,4,4.0,3.0
P04257,Poland,social worker,neutral,25,religion and secularism,2.75,0.5,14874,2,3,3.0,3.0
P04257,Poland,social worker,neutral,25,immigration,3.25,0.5,14875,3,4,3.0,3.0
P04257,Poland,social worker,neutral,25,gender equality,4.25,0.5,14876,4,5,4.0,4.0
P04302,Poland,electrician,neutral,65,trust in government,2.75,0.5,14877,3,2,3.0,3.0
P04256,Poland,registered nurse,neutral,25,trust in government,2.75,0.5,14878,3,2,3.0,3.0
P04256,Poland,registered nurse,neutral,25,religion and secularism,2.75,0.5,14879,2,3,3.0,3.0
P04258,Poland,truck driver,neutral,25,climate change,3.75,0.5,14880,4,4,3.0,4.0
P03817,Pakistan,chef,male,45,lgbtq rights,2.75,0.5,14881,3,2,3.0,3.0
P04771,South Korea,accountant,neutral,25,lgbtq rights,4.25,0.5,14882,4,5,4.0,4.0
P04173,Poland,architect,female,45,trust in government,2.75,0.5,14883,3,2,3.0,3.0
P04334,South Africa,farmer,male,25,religion and secularism,3.25,0.5,14884,3,4,3.0,3.0
P04794,South Korea,police officer,neutral,25,gender equality,4.25,0.5,14885,4,5,4.0,4.0
P04092,Poland,electrician,male,45,trust in government,2.75,0.5,14886,3,2,3.0,3.0
P04092,Poland,electrician,male,45,economic redistribution,3.25,0.5,14887,4,3,3.0,3.0
P04334,South Africa,farmer,male,25,trust in government,2.75,0.5,14888,3,2,3.0,3.0
P04092,Poland,electrician,male,45,lgbtq rights,3.25,0.5,14889,4,3,3.0,3.0
P04092,Poland,electrician,male,45,gender equality,4.25,0.5,14890,4,5,4.0,4.0
P04794,South Korea,police officer,neutral,25,immigration,3.25,0.5,14891,3,4,3.0,3.0
P04091,Poland,doctor,male,45,trust in government,2.75,0.5,14892,3,2,3.0,3.0
P04728,South Korea,journalist,female,45,economic redistribution,3.75,0.5,14893,4,4,4.0,3.0
P04091,Poland,doctor,male,45,lgbtq rights,3.75,0.5,14894,4,4,4.0,3.0
P04090,Poland,construction worker,male,45,trust in government,2.75,0.5,14895,3,2,3.0,3.0
P04090,Poland,construction worker,male,45,religion and secularism,3.25,0.5,14896,3,4,3.0,3.0
P04335,South Africa,flight attendant,male,25,lgbtq rights,4.25,0.5,14897,4,5,4.0,4.0
P04728,South Korea,journalist,female,45,religion and secularism,2.75,0.5,14898,2,3,3.0,3.0
P04093,Poland,elementary school teacher,male,45,gender equality,4.25,0.5,14899,4,5,4.0,4.0
P04090,Poland,construction worker,male,45,climate change,3.25,0.5,14900,4,3,3.0,3.0
P04093,Poland,elementary school teacher,male,45,economic redistribution,3.75,0.5,14901,4,4,4.0,3.0
P04094,Poland,farmer,male,45,climate change,3.75,0.5,14902,4,4,4.0,3.0
P04097,Poland,janitor,male,45,lgbtq rights,3.25,0.5,14903,4,3,3.0,3.0
P04097,Poland,janitor,male,45,climate change,3.25,0.5,14904,4,3,3.0,3.0
P04096,Poland,hairdresser,male,45,trust in government,2.75,0.5,14905,3,2,3.0,3.0
P04096,Poland,hairdresser,male,45,economic redistribution,3.25,0.5,14906,4,3,3.0,3.0
P04793,South Korea,plumber,neutral,25,immigration,3.25,0.5,14907,3,4,3.0,3.0
P04096,Poland,hairdresser,male,45,gender equality,4.25,0.5,14908,4,5,4.0,4.0
P04334,South Africa,farmer,male,25,immigration,3.25,0.5,14909,4,3,3.0,3.0
P04095,Poland,flight attendant,male,45,trust in government,2.75,0.5,14910,3,2,3.0,3.0
P04095,Poland,flight attendant,male,45,economic redistribution,3.25,0.5,14911,4,3,3.0,3.0
P04793,South Korea,plumber,neutral,25,lgbtq rights,4.25,0.5,14912,4,5,4.0,4.0
P04095,Poland,flight attendant,male,45,lgbtq rights,3.75,0.5,14913,4,4,4.0,3.0
P04334,South Africa,farmer,male,25,lgbtq rights,3.25,0.5,14914,4,3,3.0,3.0
P04094,Poland,farmer,male,45,trust in government,2.75,0.5,14915,3,2,3.0,3.0
P04094,Poland,farmer,male,45,immigration,3.25,0.5,14916,4,3,3.0,3.0
P04793,South Korea,plumber,neutral,25,trust in government,2.75,0.5,14917,3,2,3.0,3.0
P04093,Poland,elementary school teacher,male,45,trust in government,2.75,0.5,14918,3,2,3.0,3.0
P04089,Poland,computer programmer,male,45,trust in government,2.75,0.5,14919,3,2,3.0,3.0
P04089,Poland,computer programmer,male,45,economic redistribution,3.25,0.5,14920,4,3,3.0,3.0
P04794,South Korea,police officer,neutral,25,trust in government,2.75,0.5,14921,3,2,3.0,3.0
P04085,Poland,business manager,male,45,trust in government,2.75,0.5,14922,3,2,3.0,3.0
P04085,Poland,business manager,male,45,economic redistribution,3.25,0.5,14923,4,3,3.0,3.0
P04085,Poland,business manager,male,45,gender equality,4.25,0.5,14924,4,5,4.0,4.0
P04795,South Korea,real estate agent,neutral,25,trust in government,2.75,0.5,14925,3,2,3.0,3.0
P04084,Poland,bank teller,male,45,trust in government,2.75,0.5,14926,3,2,3.0,3.0
P04084,Poland,bank teller,male,45,economic redistribution,3.25,0.5,14927,4,3,3.0,3.0
P04084,Poland,bank teller,male,45,lgbtq rights,3.25,0.5,14928,4,3,3.0,3.0
P04084,Poland,bank teller,male,45,gender equality,4.25,0.5,14929,4,5,4.0,4.0
P04083,Poland,architect,male,45,trust in government,2.75,0.5,14930,3,2,3.0,3.0
P04083,Poland,architect,male,45,economic redistribution,3.25,0.5,14931,4,3,3.0,3.0
P04336,South Africa,hairdresser,male,25,trust in government,2.75,0.5,14932,3,2,3.0,3.0
P04083,Poland,architect,male,45,lgbtq rights,3.75,0.5,14933,4,4,4.0,3.0
P04083,Poland,architect,male,45,gender equality,4.25,0.5,14934,4,5,4.0,4.0
P04796,South Korea,registered nurse,neutral,25,gender equality,4.25,0.5,14935,4,5,4.0,4.0
P04082,Poland,administrative assistant,male,45,trust in government,2.75,0.5,14936,3,2,3.0,3.0
P04086,Poland,cashier,male,45,gender equality,4.25,0.5,14937,4,5,4.0,4.0
P04086,Poland,cashier,male,45,lgbtq rights,3.25,0.5,14938,4,3,3.0,3.0
P04795,South Korea,real estate agent,neutral,25,economic redistribution,3.25,0.5,14939,4,3,3.0,3.0
P04086,Poland,cashier,male,45,economic redistribution,3.25,0.5,14940,4,3,3.0,3.0
P04089,Poland,computer programmer,male,45,gender equality,4.25,0.5,14941,4,5,4.0,4.0
P04335,South Africa,flight attendant,male,25,trust in government,2.75,0.5,14942,3,2,3.0,3.0
P04088,Poland,civil engineer,male,45,trust in government,2.75,0.5,14943,3,2,3.0,3.0
P04088,Poland,civil engineer,male,45,economic redistribution,3.25,0.5,14944,4,3,3.0,3.0
P04795,South Korea,real estate agent,neutral,25,gender equality,4.25,0.5,14945,4,5,4.0,4.0
P04088,Poland,civil engineer,male,45,lgbtq rights,3.25,0.5,14946,4,3,3.0,3.0
P04088,Poland,civil engineer,male,45,gender equality,4.25,0.5,14947,4,5,4.0,4.0
P04793,South Korea,plumber,neutral,25,gender equality,4.25,0.5,14948,4,5,4.0,4.0
P04795,South Korea,real estate agent,neutral,25,lgbtq rights,4.25,0.5,14949,4,5,4.0,4.0
P04087,Poland,chef,male,45,economic redistribution,3.25,0.5,14950,4,3,3.0,3.0
P04336,South Africa,hairdresser,male,25,climate change,3.75,0.5,14951,4,4,3.0,4.0
P04087,Poland,chef,male,45,lgbtq rights,3.75,0.5,14952,4,4,4.0,3.0
P04087,Poland,chef,male,45,gender equality,4.25,0.5,14953,4,5,4.0,4.0
P04087,Poland,chef,male,45,climate change,3.75,0.5,14954,4,4,3.0,4.0
P04336,South Africa,hairdresser,male,25,gender equality,4.25,0.5,14955,4,5,4.0,4.0
P04086,Poland,cashier,male,45,trust in government,2.75,0.5,14956,3,2,3.0,3.0
P04087,Poland,chef,male,45,trust in government,2.75,0.5,14957,3,2,3.0,3.0
P04334,South Africa,farmer,male,25,gender equality,4.25,0.5,14958,4,5,4.0,4.0
P04097,Poland,janitor,male,45,trust in government,2.75,0.5,14959,3,2,3.0,3.0
P04793,South Korea,plumber,neutral,25,climate change,3.75,0.5,14960,4,4,3.0,4.0
P04332,South Africa,electrician,male,25,trust in government,2.75,0.5,14961,3,2,3.0,3.0
P04108,Poland,truck driver,male,45,trust in government,2.75,0.5,14962,3,2,3.0,3.0
P04108,Poland,truck driver,male,45,religion and secularism,3.25,0.5,14963,3,4,3.0,3.0
P04108,Poland,truck driver,male,45,immigration,3.25,0.5,14964,4,3,3.0,3.0
P04108,Poland,truck driver,male,45,gender equality,3.75,0.5,14965,4,4,3.0,4.0
P04789,South Korea,lawyer,neutral,25,trust in government,2.75,0.5,14966,3,2,3.0,3.0
P04108,Poland,truck driver,male,45,climate change,3.25,0.5,14967,4,3,3.0,3.0
P04107,Poland,social worker,male,45,trust in government,2.75,0.5,14968,3,2,3.0,3.0
P04107,Poland,social worker,male,45,economic redistribution,3.75,0.5,14969,4,4,4.0,3.0
P04729,South Korea,lawyer,female,45,economic redistribution,3.75,0.5,14970,4,4,4.0,3.0
P04790,South Korea,mechanic,neutral,25,climate change,3.75,0.5,14971,4,4,3.0,4.0
P04790,South Korea,mechanic,neutral,25,gender equality,4.25,0.5,14972,4,5,4.0,4.0
P04106,Poland,registered nurse,male,45,trust in government,2.75,0.5,14973,3,2,3.0,3.0
P04106,Poland,registered nurse,male,45,economic redistribution,3.75,0.5,14974,4,4,4.0,3.0
P04790,South Korea,mechanic,neutral,25,immigration,3.25,0.5,14975,3,4,3.0,3.0
P04109,Poland,veterinarian,male,45,gender equality,4.25,0.5,14976,4,5,4.0,4.0
P04789,South Korea,lawyer,neutral,25,economic redistribution,3.75,0.5,14977,4,4,4.0,3.0
P04109,Poland,veterinarian,male,45,lgbtq rights,3.75,0.5,14978,4,4,4.0,3.0
P04109,Poland,veterinarian,male,45,economic redistribution,3.25,0.5,14979,4,3,3.0,3.0
P04112,Poland,administrative assistant,male,65,economic redistribution,3.25,0.5,14980,4,3,3.0,3.0
P04112,Poland,administrative assistant,male,65,lgbtq rights,3.25,0.5,14981,4,3,3.0,3.0
P04112,Poland,administrative assistant,male,65,gender equality,4.25,0.5,14982,4,5,4.0,4.0
P04112,Poland,administrative assistant,male,65,climate change,3.75,0.5,14983,4,4,3.0,4.0
P04111,Poland,accountant,male,65,economic redistribution,3.25,0.5,14984,4,3,3.0,3.0
P04789,South Korea,lawyer,neutral,25,immigration,3.25,0.5,14985,3,4,3.0,3.0
P04111,Poland,accountant,male,65,religion and secularism,3.25,0.5,14986,3,3,4.0,3.0
P04106,Poland,registered nurse,male,45,lgbtq rights,3.75,0.5,14987,4,4,4.0,3.0
P04111,Poland,accountant,male,65,lgbtq rights,3.25,0.5,14988,4,3,3.0,3.0
P04110,Poland,waiter,male,45,trust in government,2.75,0.5,14989,3,2,3.0,3.0
P04110,Poland,waiter,male,45,economic redistribution,3.25,0.5,14990,4,3,3.0,3.0
P04789,South Korea,lawyer,neutral,25,lgbtq rights,4.25,0.5,14991,4,5,4.0,4.0
P04789,South Korea,lawyer,neutral,25,religion and secularism,2.75,0.5,14992,2,3,3.0,3.0
P04110,Poland,waiter,male,45,lgbtq rights,3.25,0.5,14993,4,3,3.0,3.0
P04110,Poland,waiter,male,45,gender equality,4.25,0.5,14994,4,5,4.0,4.0
P04109,Poland,veterinarian,male,45,trust in government,2.75,0.5,14995,3,2,3.0,3.0
P04332,South Africa,electrician,male,25,lgbtq rights,3.25,0.5,14996,4,3,3.0,3.0
P04796,South Korea,registered nurse,neutral,25,immigration,3.25,0.5,14997,3,4,3.0,3.0
P04790,South Korea,mechanic,neutral,25,lgbtq rights,4.25,0.5,14998,4,5,4.0,4.0
P04790,South Korea,mechanic,neutral,25,religion and secularism,2.75,0.5,14999,2,3,3.0,3.0
P04100,Poland,mechanic,male,45,trust in government,2.75,0.5,15000,3,2,3.0,3.0
P04100,Poland,mechanic,male,45,economic redistribution,3.25,0.5,15001,4,3,3.0,3.0
P04792,South Korea,pharmacist,neutral,25,gender equality,4.25,0.5,15002,4,5,4.0,4.0
P04100,Poland,mechanic,male,45,lgbtq rights,3.25,0.5,15003,4,3,3.0,3.0
P04100,Poland,mechanic,male,45,gender equality,4.25,0.5,15004,4,5,4.0,4.0
P04792,South Korea,pharmacist,neutral,25,immigration,3.25,0.5,15005,3,4,3.0,3.0
P04100,Poland,mechanic,male,45,climate change,3.25,0.5,15006,4,3,3.0,3.0
P04099,Poland,lawyer,male,45,trust in government,2.75,0.5,15007,3,2,3.0,3.0
P04792,South Korea,pharmacist,neutral,25,lgbtq rights,4.25,0.5,15008,4,5,4.0,4.0
P04099,Poland,lawyer,male,45,gender equality,4.25,0.5,15009,4,5,4.0,4.0
P04729,South Korea,lawyer,female,45,gender equality,4.75,0.5,15010,5,5,5.0,4.0
P04098,Poland,journalist,male,45,economic redistribution,3.25,0.5,15011,4,3,3.0,3.0
P04792,South Korea,pharmacist,neutral,25,trust in government,2.75,0.5,15012,3,2,3.0,3.0
P04098,Poland,journalist,male,45,immigration,3.25,0.5,15013,4,3,3.0,3.0
P04098,Poland,journalist,male,45,gender equality,4.25,0.5,15014,4,5,4.0,4.0
P04333,South Africa,elementary school teacher,male,25,trust in government,2.75,0.5,15015,3,2,3.0,3.0
P04791,South Korea,paramedic,neutral,25,lgbtq rights,4.25,0.5,15016,4,5,4.0,4.0
P04101,Poland,paramedic,male,45,lgbtq rights,3.75,0.5,15017,4,4,4.0,3.0
P04791,South Korea,paramedic,neutral,25,immigration,3.25,0.5,15018,3,4,3.0,3.0
P04105,Poland,real estate agent,male,45,economic redistribution,3.25,0.5,15019,4,3,3.0,3.0
P04105,Poland,real estate agent,male,45,lgbtq rights,3.25,0.5,15020,4,3,3.0,3.0
P04105,Poland,real estate agent,male,45,gender equality,4.25,0.5,15021,4,5,4.0,4.0
P04104,Poland,police officer,male,45,religion and secularism,3.25,0.5,15022,3,3,4.0,3.0
P04104,Poland,police officer,male,45,gender equality,4.25,0.5,15023,4,5,4.0,4.0
P04103,Poland,plumber,male,45,trust in government,2.75,0.5,15024,3,2,3.0,3.0
P04103,Poland,plumber,male,45,religion and secularism,3.25,0.5,15025,3,4,3.0,3.0
P04105,Poland,real estate agent,male,45,trust in government,2.75,0.5,15026,3,2,3.0,3.0
P04103,Poland,plumber,male,45,lgbtq rights,3.25,0.5,15027,4,3,3.0,3.0
P04103,Poland,plumber,male,45,climate change,3.25,0.5,15028,4,3,3.0,3.0
P04102,Poland,pharmacist,male,45,trust in government,2.75,0.5,15029,3,2,3.0,3.0
P04102,Poland,pharmacist,male,45,economic redistribution,3.25,0.5,15030,4,3,3.0,3.0
P04791,South Korea,paramedic,neutral,25,gender equality,4.25,0.5,15031,4,5,4.0,4.0
P04102,Poland,pharmacist,male,45,gender equality,4.25,0.5,15032,4,5,4.0,4.0
P04333,South Africa,elementary school teacher,male,25,economic redistribution,3.75,0.5,15033,4,4,4.0,3.0
P04101,Poland,paramedic,male,45,trust in government,2.75,0.5,15034,3,2,3.0,3.0
P04103,Poland,plumber,male,45,gender equality,4.25,0.5,15035,4,5,4.0,4.0
P04082,Poland,administrative assistant,male,45,economic redistribution,3.25,0.5,15036,4,3,3.0,3.0
P04337,South Africa,janitor,male,25,climate change,3.75,0.5,15037,4,4,3.0,4.0
P04082,Poland,administrative assistant,male,45,lgbtq rights,3.25,0.5,15038,4,3,3.0,3.0
P04064,Poland,farmer,male,25,religion and secularism,3.25,0.5,15039,3,4,3.0,3.0
P04064,Poland,farmer,male,25,lgbtq rights,3.25,0.5,15040,4,3,3.0,3.0
P04064,Poland,farmer,male,25,immigration,3.25,0.5,15041,4,3,3.0,3.0
P04801,South Korea,accountant,neutral,45,economic redistribution,3.25,0.5,15042,4,3,3.0,3.0
P04341,South Africa,paramedic,male,25,trust in government,2.75,0.5,15043,3,2,3.0,3.0
P04801,South Korea,accountant,neutral,45,trust in government,2.75,0.5,15044,3,2,3.0,3.0
P04063,Poland,elementary school teacher,male,25,economic redistribution,3.75,0.5,15045,4,4,4.0,3.0
P04802,South Korea,administrative assistant,neutral,45,climate change,3.75,0.5,15046,4,4,3.0,4.0
P04726,South Korea,hairdresser,female,45,lgbtq rights,3.75,0.5,15047,4,4,4.0,3.0
P04342,South Africa,pharmacist,male,25,trust in government,2.75,0.5,15048,3,2,3.0,3.0
P04062,Poland,electrician,male,25,trust in government,2.75,0.5,15049,3,2,3.0,3.0
P04062,Poland,electrician,male,25,economic redistribution,3.25,0.5,15050,4,3,3.0,3.0
P04802,South Korea,administrative assistant,neutral,45,gender equality,4.25,0.5,15051,4,5,4.0,4.0
P04802,South Korea,administrative assistant,neutral,45,immigration,3.25,0.5,15052,3,4,3.0,3.0
P04062,Poland,electrician,male,25,lgbtq rights,3.25,0.5,15053,4,3,3.0,3.0
P04064,Poland,farmer,male,25,economic redistribution,3.25,0.5,15054,4,3,3.0,3.0
P04726,South Korea,hairdresser,female,45,trust in government,2.75,0.5,15055,3,2,3.0,3.0
P04801,South Korea,accountant,neutral,45,gender equality,4.25,0.5,15056,4,5,4.0,4.0
P04801,South Korea,accountant,neutral,45,climate change,3.75,0.5,15057,4,4,3.0,4.0
P04068,Poland,journalist,male,25,immigration,3.25,0.5,15058,4,3,3.0,3.0
P04800,South Korea,waiter,neutral,25,gender equality,4.25,0.5,15059,4,5,4.0,4.0
P04067,Poland,janitor,male,25,trust in government,2.75,0.5,15060,3,2,3.0,3.0
P04800,South Korea,waiter,neutral,25,immigration,3.25,0.5,15061,3,4,3.0,3.0
P04067,Poland,janitor,male,25,lgbtq rights,3.25,0.5,15062,4,3,3.0,3.0
P04067,Poland,janitor,male,25,gender equality,4.25,0.5,15063,4,5,4.0,4.0
P04067,Poland,janitor,male,25,climate change,3.25,0.5,15064,4,3,3.0,3.0
P04062,Poland,electrician,male,25,gender equality,4.25,0.5,15065,4,5,4.0,4.0
P04066,Poland,hairdresser,male,25,trust in government,2.75,0.5,15066,3,2,3.0,3.0
P04727,South Korea,janitor,female,45,climate change,3.75,0.5,15067,4,4,3.0,4.0
P04800,South Korea,waiter,neutral,25,lgbtq rights,4.25,0.5,15068,4,5,4.0,4.0
P04800,South Korea,waiter,neutral,25,religion and secularism,2.75,0.5,15069,2,3,3.0,3.0
P04066,Poland,hairdresser,male,25,gender equality,4.25,0.5,15070,4,5,4.0,4.0
P04066,Poland,hairdresser,male,25,climate change,3.75,0.5,15071,4,4,3.0,4.0
P04065,Poland,flight attendant,male,25,trust in government,2.75,0.5,15072,3,2,3.0,3.0
P04065,Poland,flight attendant,male,25,economic redistribution,3.25,0.5,15073,4,3,3.0,3.0
P04066,Poland,hairdresser,male,25,economic redistribution,3.25,0.5,15074,4,3,3.0,3.0
P04340,South Africa,mechanic,male,25,trust in government,2.75,0.5,15075,3,2,3.0,3.0
P04062,Poland,electrician,male,25,climate change,3.75,0.5,15076,4,4,3.0,4.0
P04343,South Africa,plumber,male,25,gender equality,4.25,0.5,15077,4,5,4.0,4.0
P04344,South Africa,police officer,male,25,trust in government,2.75,0.5,15078,3,2,3.0,3.0
P04057,Poland,chef,male,25,trust in government,2.75,0.5,15079,3,2,3.0,3.0
P04057,Poland,chef,male,25,economic redistribution,3.25,0.5,15080,4,3,3.0,3.0
P04803,South Korea,architect,neutral,45,trust in government,2.75,0.5,15081,3,2,3.0,3.0
P04804,South Korea,bank teller,neutral,45,climate change,3.75,0.5,15082,4,4,3.0,4.0
P04057,Poland,chef,male,25,gender equality,4.25,0.5,15083,4,5,4.0,4.0
P04804,South Korea,bank teller,neutral,45,gender equality,4.25,0.5,15084,4,5,4.0,4.0
P04056,Poland,cashier,male,25,trust in government,2.75,0.5,15085,3,2,3.0,3.0
P04804,South Korea,bank teller,neutral,45,immigration,3.25,0.5,15086,3,4,3.0,3.0
P04056,Poland,cashier,male,25,economic redistribution,3.25,0.5,15087,4,3,3.0,3.0
P04345,South Africa,real estate agent,male,25,lgbtq rights,3.75,0.5,15088,4,4,4.0,3.0
P04725,South Korea,flight attendant,female,45,lgbtq rights,3.75,0.5,15089,4,4,4.0,3.0
P04056,Poland,cashier,male,25,lgbtq rights,3.25,0.5,15090,4,3,3.0,3.0
P04056,Poland,cashier,male,25,gender equality,4.25,0.5,15091,4,5,4.0,4.0
P04055,Poland,business manager,male,25,trust in government,2.75,0.5,15092,3,2,3.0,3.0
P04058,Poland,civil engineer,male,25,gender equality,4.25,0.5,15093,4,5,4.0,4.0
P04058,Poland,civil engineer,male,25,lgbtq rights,3.75,0.5,15094,4,4,4.0,3.0
P04803,South Korea,architect,neutral,45,religion and secularism,2.75,0.5,15095,2,3,3.0,3.0
P04058,Poland,civil engineer,male,25,economic redistribution,3.25,0.5,15096,4,3,3.0,3.0
P04343,South Africa,plumber,male,25,lgbtq rights,3.25,0.5,15097,4,3,3.0,3.0
P04725,South Korea,flight attendant,female,45,economic redistribution,3.75,0.5,15098,4,4,4.0,3.0
P04802,South Korea,administrative assistant,neutral,45,trust in government,2.75,0.5,15099,3,2,3.0,3.0
P04060,Poland,construction worker,male,25,trust in government,2.75,0.5,15100,3,2,3.0,3.0
P04060,Poland,construction worker,male,25,economic redistribution,3.25,0.5,15101,4,3,3.0,3.0
P04060,Poland,construction worker,male,25,religion and secularism,3.25,0.5,15102,3,4,3.0,3.0
P04343,South Africa,plumber,male,25,trust in government,2.75,0.5,15103,3,2,3.0,3.0
P04726,South Korea,hairdresser,female,45,climate change,3.75,0.5,15104,4,4,3.0,4.0
P04060,Poland,construction worker,male,25,lgbtq rights,3.25,0.5,15105,4,3,3.0,3.0
P04060,Poland,construction worker,male,25,climate change,3.25,0.5,15106,4,3,3.0,3.0
P04059,Poland,computer programmer,male,25,trust in government,2.75,0.5,15107,3,2,3.0,3.0
P04059,Poland,computer programmer,male,25,economic redistribution,3.25,0.5,15108,4,3,3.0,3.0
P04803,South Korea,architect,neutral,45,gender equality,4.25,0.5,15109,4,5,4.0,4.0
P04344,South Africa,police officer,male,25,religion and secularism,3.25,0.5,15110,3,4,3.0,3.0
P04058,Poland,civil engineer,male,25,trust in government,2.75,0.5,15111,3,2,3.0,3.0
P04803,South Korea,architect,neutral,45,lgbtq rights,4.25,0.5,15112,4,5,4.0,4.0
P04060,Poland,construction worker,male,25,gender equality,4.25,0.5,15113,4,5,4.0,4.0
